4	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0.461538
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0.928571
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2.25	1.82353
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0.142857
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0.115385
0	0
2	3
0	0
1.5	0
0	0
0	0
4	0
0	0
0	0
2.25	0
0	0
0	0
0	0
1	1.44
0	0
0	0
0	0
0	0
0	0
0	0.68
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1.14286
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.137931
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0.4	0
0	0
0.666667	0.807692
0	0
0	0
0	0
0	0
0	1
0.333333	0
0.75	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1.5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.222222
0	0
0	0
0	0
0	0
0	0
0	0
1	0.961538
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3.66667	0
1	0
1	1
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	3.41379
0.333333	0
0	0
3.83333	4
1	0
0	0
2	1
0	0
7	4.03846
0	0
0	0
0	1.23077
1	0
0.666667	0
1	0
1	0
0	0
0	0
2	3
0	0
0	0
0	0
0	2
0	0
0	1
3	3
0	0
0	0
0	0
0	0
0	0
0	0
2	1.96154
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0.0357143
0	0
0	0
2	0
1.33333	0.962963
0	0
0.333333	0
1	0.962963
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
2	1.77778
0	0
0	0
0	0
2	0
0	1.85185
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0.857143
1	0.966667
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0.4
0	0
0	0
1	1.62069
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0.666667	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0.148148
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
